chr	start	stop	centre
chr10	11211882	11212029	11211955.5
chr17	6106382	6107027	6106704.5
chrX	131285279	131286140	131285709.5
chr2	162843052	162843462	162843257.0
chr11	52210075	52210432	52210253.5
chr19	6015599	6016180	6015889.5
chr4	131767677	131768367	131768022.0
chr3	67386329	67387269	67386799.0
chr11	100480353	100481316	100480834.5
chr19	61301190	61302636	61301913.0
chrX	138819558	138819889	138819723.5
chr5	35291523	35292390	35291956.5
chr8	109459173	109460676	109459924.5
chr11	70796146	70796714	70796430.0
chr1	163231492	163231811	163231651.5
chr8	86761837	86762247	86762042.0
chr2	28695791	28696483	28696137.0
chr11	120239580	120240477	120240028.5
chr6	39397838	39398380	39398109.0
chr19	6276442	6277190	6276816.0
chr5	137592077	137592241	137592159.0
chr15	97793830	97793991	97793910.5
chr4	133951956	133952347	133952151.5
chr4	137805911	137806693	137806302.0
chr11	30886805	30887249	30887027.0
chr11	20148869	20150068	20149468.5
chr13	59769687	59770116	59769901.5
chr2	128955020	128955639	128955329.5
chr1	157819633	157821133	157820383.0
chr14	115416962	115417171	115417066.5
chr16	44357820	44357970	44357895.0
chr1	64663299	64664479	64663889.0
chr19	10599466	10599766	10599616.0
chr14	21459255	21459787	21459521.0
chr3	142223396	142224154	142223775.0
chr7	57033453	57035151	57034302.0
chr8	11554815	11556990	11555902.5
chr17	57136427	57137152	57136789.5
chr2	165318751	165319039	165318895.0
chr17	24806430	24807071	24806750.5
chr1	89586315	89586889	89586602.0
chr8	67373090	67374914	67374002.0
chr13	54788905	54789812	54789358.5
chr2	90314877	90315598	90315237.5
chr1	193787990	193788786	193788388.0
chr5	90812007	90812459	90812233.0
chr9	67678396	67679627	67679011.5
chr3	146183603	146184949	146184276.0
chr11	70483417	70483896	70483656.5
chr3	135517295	135517729	135517512.0
chr9	123276677	123277019	123276848.0
chr11	103273853	103274548	103274200.5
chr3	145627175	145627358	145627266.5
chr2	157282738	157283483	157283110.5
chr11	104987003	104987237	104987120.0
chr1	182156368	182156805	182156586.5
chrX	159266093	159266323	159266208.0
chr6	34321804	34322043	34321923.5
chr7	148640850	148641459	148641154.5
chr9	103266803	103267007	103266905.0
chr1	196866715	196866937	196866826.0
chr2	163820439	163821554	163820996.5
chrX	7225640	7226553	7226096.5
chr5	115568974	115569634	115569304.0
chr4	129373448	129373961	129373704.5
chr15	93227698	93227963	93227830.5
chr1	72272193	72272699	72272446.0
chr19	5424489	5425449	5424969.0
chr3	108086469	108087555	108087012.0
chr11	98644770	98644998	98644884.0
chr7	19734987	19735291	19735139.0
chr12	20821007	20822191	20821599.0
chr19	4059096	4059595	4059345.5
chr14	121309492	121311027	121310259.5
chrX	71557970	71559046	71558508.0
chr2	52279640	52280629	52280134.5
chr6	28085420	28086238	28085829.0
chr14	78936202	78937322	78936762.0
chr2	144194195	144195237	144194716.0
chr9	123275526	123276568	123276047.0
chr11	85047879	85048831	85048355.0
chr11	101140174	101140478	101140326.0
chr15	34424523	34425608	34425065.5
chr2	32143452	32143864	32143658.0
chr17	27076170	27077095	27076632.5
chr1	122016675	122017236	122016955.5
chr17	17371195	17372177	17371686.0
chr3	123088134	123088303	123088218.5
chr5	122286379	122287810	122287094.5
chr9	120401209	120401995	120401602.0
chr17	65961711	65963910	65962810.5
chr11	57917239	57918266	57917752.5
chr12	85625857	85626533	85626195.0
chr5	149995318	149996620	149995969.0
chr2	26819765	26820250	26820007.5
chr5	135114680	135115639	135115159.5
chr14	21613006	21613758	21613382.0
chr11	120684904	120686193	120685548.5
chr1	136240756	136241556	136241156.0
chr16	37653848	37655049	37654448.5
chr5	135582513	135582858	135582685.5
chr9	22029994	22030658	22030326.0
chr4	124370484	124371166	124370825.0
chrX	20002190	20003680	20002935.0
chr11	62270136	62271303	62270719.5
chr5	135553858	135554571	135554214.5
chr4	147533760	147534878	147534319.0
chr4	19496498	19497447	19496972.5
chr8	72826265	72826736	72826500.5
chr1	132628199	132628926	132628562.5
chr4	89191264	89191686	89191475.0
chr10	82085646	82086321	82085983.5
chr5	141124413	141125527	141124970.0
chr2	75496697	75498077	75497387.0
chr9	63908107	63908298	63908202.5
chr9	88494028	88494781	88494404.5
chr18	62112385	62112888	62112636.5
chr15	76307446	76307995	76307720.5
chr17	79315645	79316316	79315980.5
chr4	21654396	21655289	21654842.5
chr9	85642101	85643789	85642945.0
chr11	97276589	97276954	97276771.5
chr3	79390751	79391152	79390951.5
chr2	34964631	34965519	34965075.0
chr9	110207418	110208223	110207820.5
chr16	17508595	17509545	17509070.0
chr5	115017017	115018295	115017656.0
chr2	158620091	158621248	158620669.5
chr5	30481165	30482191	30481678.0
chr15	75771228	75771745	75771486.5
chr15	83413987	83414130	83414058.5
chr16	94534229	94534755	94534492.0
chr5	135539860	135540637	135540248.5
chr11	100711564	100712014	100711789.0
chr17	35096539	35096708	35096623.5
chr8	72314668	72315803	72315235.5
chr6	85537746	85538193	85537969.5
chr2	21127166	21127705	21127435.5
chr3	67233819	67234588	67234203.5
chr5	65883618	65884570	65884094.0
chr7	19608646	19609129	19608887.5
chr10	30438788	30439071	30438929.5
chr5	65782274	65782939	65782606.5
chr14	55172706	55173618	55173162.0
chr8	125967020	125967297	125967158.5
chr19	8815057	8816374	8815715.5
chr6	54922146	54922724	54922435.0
chr2	121943597	121944406	121944001.5
chr9	108250127	108250604	108250365.5
chr9	100863597	100864051	100863824.0
chr11	70246509	70246716	70246612.5
chr7	20175303	20175513	20175408.0
chrX	156828179	156829650	156828914.5
chr11	87240149	87240961	87240555.0
chr11	3996499	3996979	3996739.0
chr1	97563485	97564788	97564136.5
chr4	116854920	116855358	116855139.0
chr4	124762168	124763074	124762621.0
chr19	47939835	47940455	47940145.0
chr5	74590912	74591808	74591360.0
chr6	112646086	112646865	112646475.5
chr18	36488247	36488905	36488576.0
chr10	87965897	87967161	87966529.0
chr6	37391497	37392580	37392038.5
chr7	107755681	107756811	107756246.0
chr8	122434405	122435117	122434761.0
chr7	59116477	59118059	59117268.0
chr2	4514519	4514746	4514632.5
chr11	98219512	98219793	98219652.5
chr15	75739281	75740347	75739814.0
chr7	87833674	87834052	87833863.0
chr2	144376241	144376713	144376477.0
chr17	23863721	23864125	23863923.0
chr2	118752070	118752524	118752297.0
chr4	28739767	28741567	28740667.0
chr17	80605652	80607140	80606396.0
chr2	154876393	154876727	154876560.0
chr1	16094653	16096663	16095658.0
chr17	56017398	56017563	56017480.5
chr15	51696721	51697448	51697084.5
chr10	79896304	79897066	79896685.0
chr6	124778802	124780715	124779758.5
chr3	32264528	32265004	32264766.0
chr6	47928967	47929330	47929148.5
chr4	152527123	152527325	152527224.0
chr10	75355627	75356425	75356026.0
chr7	48647893	48648149	48648021.0
chr15	12754037	12755072	12754554.5
chr7	134234488	134235393	134234940.5
chr17	12311849	12312471	12312160.0
chr17	88464605	88466019	88465312.0
chr5	31829270	31829517	31829393.5
chr7	88138675	88139127	88138901.0
chr1	75232777	75233765	75233271.0
chr2	167246878	167247319	167247098.5
chr13	41453841	41454603	41454222.0
chr1	72272717	72273585	72273151.0
chr2	13192479	13193510	13192994.5
chr7	52884045	52884730	52884387.5
chr18	36942528	36943451	36942989.5
chr11	103934062	103934454	103934258.0
chr11	115873908	115874365	115874136.5
chr4	123594253	123595399	123594826.0
chr2	130099309	130099446	130099377.5
chr11	117830203	117831194	117830698.5
chr11	48613130	48614258	48613694.0
chr3	104855384	104856211	104855797.5
chrX	7182268	7182726	7182497.0
chr10	62771384	62771642	62771513.0
chr10	126557909	126558498	126558203.5
chr4	64158732	64159138	64158935.0
chrX	20425367	20425812	20425589.5
chr4	116179849	116180794	116180321.5
chr1	194571412	194571618	194571515.0
chr15	96539822	96540774	96540298.0
chr6	71773471	71773920	71773695.5
chr1	182317520	182318040	182317780.0
chr13	41700555	41701731	41701143.0
chr17	34255967	34256891	34256429.0
chr8	74474717	74475223	74474970.0
chr7	134041503	134041623	134041563.0
chr1	191511593	191512480	191512036.5
chr2	143835303	143835707	143835505.0
chr7	96551611	96554053	96552832.0
chr19	60018976	60019963	60019469.5
chr14	55304833	55305299	55305066.0
chr7	135441308	135441821	135441564.5
chr11	115891261	115892163	115891712.0
chr9	114309623	114311187	114310405.0
chr3	133206981	133208278	133207629.5
chr7	39056084	39056223	39056153.5
chr13	63066045	63066579	63066312.0
chr9	65043944	65044578	65044261.0
chr11	102157245	102158931	102158088.0
chr2	122174216	122175215	122174715.5
chr7	136735025	136735927	136735476.0
chr1	154749465	154750877	154750171.0
chr1	91350895	91351680	91351287.5
chr12	74387376	74388308	74387842.0
chr1	158648433	158649633	158649033.0
chr19	46089084	46089415	46089249.5
chr3	153606896	153608107	153607501.5
chr11	70428563	70429017	70428790.0
chr5	135027847	135028507	135028177.0
chr2	126700958	126701455	126701206.5
chr1	127456601	127458312	127457456.5
chr11	95246093	95246360	95246226.5
chr8	34752018	34752750	34752384.0
chrX	7524553	7525556	7525054.5
chr9	114597429	114598618	114598023.5
chr9	62828321	62829093	62828707.0
chr16	33380481	33381675	33381078.0
chr15	76709422	76710222	76709822.0
chr8	126472782	126473538	126473160.0
chr8	108020391	108021123	108020757.0
chr15	99082037	99082722	99082379.5
chrX	102274532	102275614	102275073.0
chr14	67487413	67488246	67487829.5
chr15	76456391	76456679	76456535.0
chr11	4158669	4159076	4158872.5
chr15	36657085	36657909	36657497.0
chr12	88728208	88729880	88729044.0
chr5	30399520	30400456	30399988.0
chr2	131177922	131178837	131178379.5
chr19	5817971	5818303	5818137.0
chr6	13557387	13558381	13557884.0
chr8	124473837	124474982	124474409.5
chr3	54538298	54539826	54539062.0
chr18	82113356	82113563	82113459.5
chr8	72757921	72758765	72758343.0
chr1	145549134	145550673	145549903.5
chr7	125248085	125248464	125248274.5
chr1	171898926	171899853	171899389.5
chr7	91827814	91828104	91827959.0
chr5	9100220	9101801	9101010.5
chr16	20302038	20302702	20302370.0
chr5	135383048	135383345	135383196.5
chr15	100587904	100588171	100588037.5
chr11	61307419	61308092	61307755.5
chr14	121777516	121779355	121778435.5
chr13	38128681	38129395	38129038.0
chr7	120521418	120521782	120521600.0
chr4	40704260	40705155	40704707.5
chr12	29320642	29321016	29320829.0
chr11	102741877	102742036	102741956.5
chr2	110822022	110822194	110822108.0
chr16	45742665	45743473	45743069.0
chr4	125879557	125880498	125880027.5
chr4	117587485	117588034	117587759.5
chr1	158870360	158870587	158870473.5
chr10	126748515	126748984	126748749.5
chr17	25023211	25024065	25023638.0
chr16	98072598	98074013	98073305.5
chr6	33198839	33199673	33199256.0
chr8	97778722	97779241	97778981.5
chr10	62383027	62383847	62383437.0
chr3	151901885	151902340	151902112.5
chr15	99287896	99288503	99288199.5
chr5	33375923	33376192	33376057.5
chr19	46383343	46383865	46383604.0
chr4	155366208	155367612	155366910.0
chr17	56765855	56766917	56766386.0
chr18	66617865	66618710	66618287.5
chr6	38203785	38204683	38204234.0
chr14	52863998	52864591	52864294.5
chr2	150729359	150730903	150730131.0
chr12	73765262	73765968	73765615.0
chr4	115457292	115458547	115457919.5
chr9	102737040	102737985	102737512.5
chr4	137417920	137418445	137418182.5
chr14	115491280	115492142	115491711.0
chr4	45354576	45355486	45355031.0
chr6	146990924	146991086	146991005.0
chr15	36868047	36868943	36868495.0
chr14	84842824	84843634	84843229.0
chr6	83744569	83745441	83745005.0
chr1	136351737	136352421	136352079.0
chr8	125091256	125092011	125091633.5
chr11	20377242	20378045	20377643.5
chr6	115635379	115635750	115635564.5
chr11	3863321	3863528	3863424.5
chr5	25265628	25266305	25265966.5
chr13	108621334	108621837	108621585.5
chr5	92566467	92567520	92566993.5
chr19	4191625	4192461	4192043.0
chr1	186648302	186648726	186648514.0
chr3	89262893	89263330	89263111.5
chr5	21991717	21991876	21991796.5
chr9	44076048	44076442	44076245.0
chr19	10679732	10680560	10680146.0
chr16	4474909	4475639	4475274.0
chr1	104524733	104524944	104524838.5
chr5	143874011	143875112	143874561.5
chr2	69641213	69641396	69641304.5
chr2	25187828	25188562	25188195.0
chr19	55389970	55390619	55390294.5
chr4	48291541	48293171	48292356.0
chrX	70704031	70704780	70704405.5
chr19	4257558	4258071	4257814.5
chr3	21834435	21836015	21835225.0
chr11	120767035	120767187	120767111.0
chr2	121781360	121782826	121782093.0
chr17	79315096	79315594	79315345.0
chr13	38726177	38727194	38726685.5
chr3	96708925	96709396	96709160.5
chr5	115791158	115791325	115791241.5
chr19	5823259	5823751	5823505.0
chr6	118511937	118512669	118512303.0
chr7	104099704	104100582	104100143.0
chr9	121206391	121206740	121206565.5
chr8	106918707	106920178	106919442.5
chr6	113646588	113647949	113647268.5
chr4	107595871	107596403	107596137.0
chr2	75606283	75606633	75606458.0
chr8	74152925	74154293	74153609.0
chr7	140900408	140901140	140900774.0
chr3	30754489	30755413	30754951.0
chr14	61950176	61950406	61950291.0
chr12	60319610	60321284	60320447.0
chrX	72340864	72342003	72341433.5
chr5	118426584	118427135	118426859.5
chr6	79768045	79768390	79768217.5
chr9	7872655	7873323	7872989.0
chr15	73253261	73253992	73253626.5
chr1	179724515	179724674	179724594.5
chr15	87798380	87798542	87798461.0
chr9	110899806	110900111	110899958.5
chr4	148681208	148682173	148681690.5
chr16	87432159	87433117	87432638.0
chr14	67627029	67628120	67627574.5
chr2	24909783	24910199	24909991.0
chr2	27395308	27395496	27395402.0
chr3	104511356	104511492	104511424.0
chr8	24318512	24319464	24318988.0
chr10	76880493	76881336	76880914.5
chr2	167486986	167487430	167487208.0
chr3	36451368	36451598	36451483.0
chr19	25073876	25074489	25074182.5
chr16	33184968	33185719	33185343.5
chr11	72609480	72610357	72609918.5
chr9	20935465	20936120	20935792.5
chr15	76364243	76364766	76364504.5
chr2	26264616	26264910	26264763.0
chrX	98527480	98528206	98527843.0
chrX	84483650	84483802	84483726.0
chr4	126645051	126645681	126645366.0
chr10	120912665	120914042	120913353.5
chr9	20325051	20325237	20325144.0
chrX	71330264	71331412	71330838.0
chrX	99384312	99384892	99384602.0
chrX	73843859	73844507	73844183.0
chr1	87961138	87961596	87961367.0
chr10	127846589	127847162	127846875.5
chr3	95754663	95755328	95754995.5
chr3	101180600	101181474	101181037.0
chr9	22029525	22029873	22029699.0
chr15	81702280	81702499	81702389.5
chr7	30835962	30836571	30836266.5
chr14	47407506	47408210	47407858.0
chr8	107178932	107179239	107179085.5
chr19	24339550	24339798	24339674.0
chrX	148776659	148777557	148777108.0
chr9	54996660	54997707	54997183.5
chr14	31814459	31815248	31814853.5
chr8	108734201	108735358	108734779.5
chr5	130230709	130231450	130231079.5
chr13	19487286	19488120	19487703.0
chrX	71166936	71167960	71167448.0
chr16	21333081	21333684	21333382.5
chr15	82818214	82818511	82818362.5
chr16	38522199	38522968	38522583.5
chr3	68808152	68810229	68809190.5
chr11	51569445	51570285	51569865.0
chr17	75950396	75950620	75950508.0
chr8	97855139	97856571	97855855.0
chr15	73253022	73253228	73253125.0
chr7	128849866	128851381	128850623.5
chr3	30894225	30895209	30894717.0
chr5	123299826	123300729	123300277.5
chr11	60727005	60727445	60727225.0
chr9	18277715	18278665	18278190.0
chr1	46909439	46911076	46910257.5
chrX	160513767	160514800	160514283.5
chr8	72497623	72498724	72498173.5
chr4	106500242	106500966	106500604.0
chr17	13200460	13201280	13200870.0
chr7	19989043	19989646	19989344.5
chr17	87506054	87507410	87506732.0
chr15	100208395	100208619	100208507.0
chr11	98261437	98261920	98261678.5
chrX	34347692	34348335	34348013.5
chr16	16104282	16104676	16104479.0
chr18	74375388	74376473	74375930.5
chr1	9689599	9691008	9690303.5
chr7	29652608	29652752	29652680.0
chr3	102906205	102907174	102906689.5
chr8	28152831	28153626	28153228.5
chr3	19062558	19063427	19062992.5
chr15	73475400	73476581	73475990.5
chr2	4839833	4840651	4840242.0
chr11	82594482	82595312	82594897.0
chr9	64188091	64189126	64188608.5
chr1	87632424	87632569	87632496.5
chr4	123581842	123582606	123582224.0
chr16	21947149	21947847	21947498.0
chr5	118863487	118863776	118863631.5
chr11	51397518	51398746	51398132.0
chr15	27407473	27407695	27407584.0
chr7	133726277	133726946	133726611.5
chr7	56500712	56502171	56501441.5
chr16	94534794	94535571	94535182.5
chr6	29599899	29600101	29600000.0
chr9	108710456	108711142	108710799.0
chr19	34575197	34575585	34575391.0
chr17	71947622	71948815	71948218.5
chr1	133903834	133905054	133904444.0
chr5	108494456	108495476	108494966.0
chr14	35428291	35428763	35428527.0
chr17	32280186	32280451	32280318.5
chr19	10314840	10315849	10315344.5
chr3	101727825	101728608	101728216.5
chr4	137817803	137818503	137818153.0
chr9	22131928	22132894	22132411.0
chr2	157104579	157105409	157104994.0
chr3	127335988	127337612	127336800.0
chr13	112694983	112695938	112695460.5
chr1	177555049	177556123	177555586.0
chr16	98217821	98218825	98218323.0
chr12	70269667	70270197	70269932.0
chr15	88905930	88906614	88906272.0
chr1	155748336	155748780	155748558.0
chr11	20355078	20355543	20355310.5
chr6	86798588	86799942	86799265.0
chr1	172996855	172997003	172996929.0
chr6	119797598	119798907	119798252.5
chr13	55291072	55292148	55291610.0
chr17	68090655	68090958	68090806.5
chr5	107231484	107231741	107231612.5
chr13	54667054	54667498	54667276.0
chr8	109580473	109581176	109580824.5
chr17	28512622	28512807	28512714.5
chr11	116351560	116351800	116351680.0
chr15	98905039	98905480	98905259.5
chr3	122969916	122971169	122970542.5
chr8	3500828	3501034	3500931.0
chr1	57462984	57463906	57463445.0
chr15	82952752	82953553	82953152.5
chr3	107698643	107699036	107698839.5
chr19	9072031	9072658	9072344.5
chr16	32246422	32247422	32246922.0
chr14	62950332	62950610	62950471.0
chrX	12784993	12785500	12785246.5
chr16	4624572	4625106	4624839.0
chr1	58449791	58450956	58450373.5
chrX	34707172	34707385	34707278.5
chr2	57089970	57091590	57090780.0
chr1	54307313	54308097	54307705.0
chr1	141173456	141173795	141173625.5
chr6	120307271	120307658	120307464.5
chr4	10801053	10802276	10801664.5
chr1	93294839	93295213	93295026.0
chr4	43505570	43505988	43505779.0
chr7	26443677	26444322	26443999.5
chr8	73292799	73293213	73293006.0
chr17	27693218	27693660	27693439.0
chr12	80396932	80397655	80397293.5
chr11	74644697	74646669	74645683.0
chr2	130109530	130109764	130109647.0
chr18	67935383	67935593	67935488.0
chr1	186676046	186676522	186676284.0
chr2	29050208	29050342	29050275.0
chr14	115417245	115417359	115417302.0
chr19	47993054	47994151	47993602.5
chr11	35582677	35583919	35583298.0
chr6	146673088	146674245	146673666.5
chr19	4000118	4000946	4000532.0
chr7	13482918	13483495	13483206.5
chr3	86027483	86029336	86028409.5
chr5	144090581	144090777	144090679.0
chr3	66367392	66367502	66367447.0
chr14	103450624	103450938	103450781.0
chr17	44242147	44243128	44242637.5
chr8	73956942	73957110	73957026.0
chr7	28764124	28764531	28764327.5
chrX	142107412	142107640	142107526.0
chr6	9839851	9840212	9840031.5
chr9	95440907	95441248	95441077.5
chr7	134888746	134890179	134889462.5
chr8	72663448	72663849	72663648.5
chr7	138704257	138704484	138704370.5
chr6	83306603	83306822	83306712.5
chr17	26146472	26146677	26146574.5
chr7	31158518	31158973	31158745.5
chr11	6167644	6168047	6167845.5
chr5	52581031	52582022	52581526.5
chrX	35791632	35791977	35791804.5
chr1	157887646	157888127	157887886.5
chr1	58852132	58852367	58852249.5
chr4	11248980	11249795	11249387.5
chr6	64992422	64993681	64993051.5
chr4	41411580	41412482	41412031.0
chr9	70350888	70351765	70351326.5
chr15	89259443	89260640	89260041.5
chr2	34627014	34627821	34627417.5
chr9	65043637	65043846	65043741.5
chr1	184212199	184213155	184212677.0
chr1	137649434	137649826	137649630.0
chr8	109817953	109818413	109818183.0
chr12	111684374	111685931	111685152.5
chr9	115218487	115220184	115219335.5
chr11	84983611	84983861	84983736.0
chr10	75905273	75905979	75905626.0
chr19	26680277	26680726	26680501.5
chr5	137951547	137951702	137951624.5
chr9	110207080	110207307	110207193.5
chr5	24347914	24348888	24348401.0
chr18	37803578	37804064	37803821.0
chr4	147278487	147279154	147278820.5
chr19	5510402	5510787	5510594.5
chr4	144783827	144785116	144784471.5
chr17	23862950	23863700	23863325.0
chr8	126755051	126755675	126755363.0
chr10	117540212	117540729	117540470.5
chr2	134469155	134470223	134469689.0
chr17	85189413	85190475	85189944.0
chr4	119405861	119406827	119406344.0
chr19	24551574	24552382	24551978.0
chr8	28133812	28134669	28134240.5
chr13	74345805	74346498	74346151.5
chr5	130554923	130555825	130555374.0
chr1	167389497	167392163	167390830.0
chr11	97855931	97856132	97856031.5
chr2	102669466	102669654	102669560.0
chr11	75992264	75992522	75992393.0
chr8	87521797	87522384	87522090.5
chr9	54407911	54408235	54408073.0
chr2	25995774	25996282	25996028.0
chr11	101163267	101163735	101163501.0
chr11	101519199	101519389	101519294.0
chr10	13272560	13273261	13272910.5
chr7	108256464	108257940	108257202.0
chr4	135608997	135609525	135609261.0
chrX	91422931	91423682	91423306.5
chr11	70832641	70833489	70833065.0
chr11	45757313	45758707	45758010.0
chr7	109118101	109119032	109118566.5
chr11	102786093	102786272	102786182.5
chr13	38750337	38751278	38750807.5
chr19	9108028	9108151	9108089.5
chr18	34783673	34784094	34783883.5
chr19	21179005	21179154	21179079.5
chr16	33056698	33057124	33056911.0
chr3	108643745	108643867	108643806.0
chr5	29895401	29896621	29896011.0
chr9	65732747	65733080	65732913.5
chr11	120172051	120172839	120172445.0
chr19	47994216	47994408	47994312.0
chr15	63828789	63830381	63829585.0
chr3	89153828	89154320	89154074.0
chr10	25079072	25079992	25079532.0
chr7	30553206	30553693	30553449.5
chr2	122456080	122457623	122456851.5
chr10	59165029	59165730	59165379.5
chr1	52783209	52784586	52783897.5
chr5	123599643	123600375	123600009.0
chr17	28512864	28513026	28512945.0
chr1	174073808	174074006	174073907.0
chr6	71859187	71859359	71859273.0
chr8	3278862	3279810	3279336.0
chr11	29072442	29073673	29073057.5
chr11	79775774	79776169	79775971.5
chr6	115758506	115758913	115758709.5
chr7	52650597	52651475	52651036.0
chr18	62707893	62708691	62708292.0
chr7	134537083	134537490	134537286.5
chr12	76769955	76771234	76770594.5
chr5	97540155	97541063	97540609.0
chr17	63086851	63087024	63086937.5
chr10	81007796	81008336	81008066.0
chr13	104563866	104565020	104564443.0
chr4	59450905	59451523	59451214.0
chr15	76778547	76779247	76778897.0
chrX	71211320	71212164	71211742.0
chr9	21564462	21565119	21564790.5
chrX	91870552	91870769	91870660.5
chr7	117161612	117162815	117162213.5
chr2	30033832	30034231	30034031.5
chr1	184213346	184213594	184213470.0
chrX	138663071	138663344	138663207.5
chr1	16646415	16647738	16647076.5
chrX	35826406	35826662	35826534.0
chr19	37450253	37450402	37450327.5
chr10	79792105	79793021	79792563.0
chr7	29096560	29097320	29096940.0
chr12	98299590	98300052	98299821.0
chr2	104582544	104583309	104582926.5
chr2	180921132	180922710	180921921.0
chr17	88463775	88464411	88464093.0
chr7	38845911	38846781	38846346.0
chr8	108282017	108282740	108282378.5
chr14	15534877	15536416	15535646.5
chr9	50467045	50468001	50467523.0
chr5	31494926	31495922	31495424.0
chr19	45886689	45887037	45886863.0
chr8	123112722	123113520	123113121.0
chr4	154975222	154976389	154975805.5
chr11	102558821	102559426	102559123.5
chr12	93086936	93087990	93087463.0
chr4	132894892	132895666	132895279.0
chr13	110566208	110566655	110566431.5
chr9	119803717	119804623	119804170.0
chr7	135390873	135391222	135391047.5
chr3	108204582	108205286	108204934.0
chr19	6117946	6118919	6118432.5
chr10	36693759	36695371	36694565.0
chr19	20676323	20676461	20676392.0
chr8	122703140	122703272	122703206.0
chr15	84866922	84867870	84867396.0
chr13	67407334	67407562	67407448.0
chrY	2796199	2797394	2796796.5
chr2	90893985	90894686	90894335.5
chr3	79770657	79770840	79770748.5
chr2	170009830	170010328	170010079.0
chr11	66725860	66726748	66726304.0
chr18	78012608	78013431	78013019.5
chr6	146449896	146451100	146450498.0
chr19	40194183	40194418	40194300.5
chr6	86634215	86634666	86634440.5
chr15	35300727	35301644	35301185.5
chr15	75672047	75672635	75672341.0
chr6	116143369	116143925	116143647.0
chr9	20988447	20988588	20988517.5
chr11	116448144	116448726	116448435.0
chr12	86795872	86796765	86796318.5
chr19	5424037	5424421	5424229.0
chr19	32830120	32832978	32831549.0
chr17	47748114	47748658	47748386.0
chr4	155043009	155043767	155043388.0
chr3	82161621	82162554	82162087.5
chr13	62231090	62231540	62231315.0
chr4	34634057	34634827	34634442.0
chr15	79177553	79178651	79178102.0
chr18	35721547	35722724	35722135.5
chr6	48454201	48454678	48454439.5
chr10	44249006	44249455	44249230.5
chr14	19725587	19726590	19726088.5
chr9	44215016	44215291	44215153.5
chr13	91946704	91947637	91947170.5
chr7	106774247	106774840	106774543.5
chr4	108520299	108520560	108520429.5
chr10	80477574	80477976	80477775.0
chr5	45911134	45912330	45911732.0
chr19	61216398	61217162	61216780.0
chr3	68930260	68931523	68930891.5
chr11	105937720	105937947	105937833.5
chr8	11557552	11558690	11558121.0
chr9	62211467	62211749	62211608.0
chrX	69061161	69062696	69061928.5
chr7	80762501	80764299	80763400.0
chr14	52876068	52876274	52876171.0
chr10	100051226	100052032	100051629.0
chr1	120207350	120208228	120207789.0
chr5	20691637	20692264	20691950.5
chrX	103366445	103367174	103366809.5
chrX	14942272	14942623	14942447.5
chr8	87180490	87181083	87180786.5
chr17	27341109	27341588	27341348.5
chr7	130267243	130268105	130267674.0
chr1	194861145	194862686	194861915.5
chr10	55948302	55949120	55948711.0
chr17	46782874	46783294	46783084.0
chr1	63223154	63224182	63223668.0
chr7	71101016	71102865	71101940.5
chr9	110378891	110379331	110379111.0
chr10	92915672	92916496	92916084.0
chr7	71536281	71538078	71537179.5
chr3	14611003	14611810	14611406.5
chrX	12618739	12619384	12619061.5
chr15	79055235	79055417	79055326.0
chr12	31269182	31269807	31269494.5
chr4	45097196	45097752	45097474.0
chr15	77712320	77712511	77712415.5
chr5	44172676	44174118	44173397.0
chr17	80772245	80773527	80772886.0
chr15	79187891	79188436	79188163.5
chr15	51749918	51750144	51750031.0
chr4	115725275	115725941	115725608.0
chr4	149049800	149050437	149050118.5
chr11	101286255	101286717	101286486.0
chr3	138739093	138739276	138739184.5
chr7	104844514	104845554	104845034.0
chr19	6995335	6996967	6996151.0
chr11	88961617	88962116	88961866.5
chr16	75343428	75343565	75343496.5
chr17	25969530	25970545	25970037.5
chr8	4238097	4239379	4238738.0
chr10	128002694	128003672	128003183.0
chr2	38780622	38782598	38781610.0
chr1	120208509	120208831	120208670.0
chr6	115551665	115552291	115551978.0
chr5	88982706	88983991	88983348.5
chr5	106305085	106306208	106305646.5
chr2	14975921	14977327	14976624.0
chr4	126106313	126107207	126106760.0
chr9	98880225	98880477	98880351.0
chr6	4550516	4551796	4551156.0
chr4	133285570	133286089	133285829.5
chr2	130664849	130665210	130665029.5
chr8	73894695	73894872	73894783.5
chr6	108134888	108135692	108135290.0
chr19	38470123	38470784	38470453.5
chr17	57170371	57171810	57171090.5
chr18	67883508	67884579	67884043.5
chr1	92949293	92950166	92949729.5
chr4	109348618	109350208	109349413.0
chr16	75696512	75696737	75696624.5
chr11	58143783	58143986	58143884.5
chr15	54943705	54945297	54944501.0
chr9	105545110	105545825	105545467.5
chr2	143835742	143837559	143836650.5
chrX	71638074	71638803	71638438.5
chr9	98880535	98880701	98880618.0
chr5	109097637	109098623	109098130.0
chr15	98356586	98356803	98356694.5
chr1	124253662	124253864	124253763.0
chr1	193112614	193113004	193112809.0
chr1	182952431	182952831	182952631.0
chr1	70948907	70949140	70949023.5
chrX	136941084	136941475	136941279.5
chr13	13981704	13982063	13981883.5
chr4	79648286	79649497	79648891.5
chr8	122811944	122812711	122812327.5
chr7	117364897	117365881	117365389.0
chr17	36115937	36117297	36116617.0
chr9	88753315	88754151	88753733.0
chrX	132749301	132750786	132750043.5
chr7	54050757	54051799	54051278.0
