chr	start	stop	centre
chr4	128287013	128287803	128287408.0
chr17	36055638	36057404	36056521.0
chr12	103942024	103944060	103943042.0
chr11	109354381	109354883	109354632.0
chr9	97010428	97012102	97011265.0
chr2	156131604	156131893	156131748.5
chr3	9609633	9610409	9610021.0
chr3	88303970	88304542	88304256.0
chr3	86714222	86714530	86714376.0
chr12	103677336	103678356	103677846.0
chr2	29951375	29951786	29951580.5
chr15	77758916	77760068	77759492.0
chr14	63498244	63498822	63498533.0
chr2	122463311	122463735	122463523.0
chr9	3334877	3336943	3335910.0
chr16	8655707	8656120	8655913.5
chr1	172185603	172186125	172185864.0
chr17	57415921	57416653	57416287.0
chr4	118862256	118863804	118863030.0
chr6	86351031	86351550	86351290.5
chr13	37945739	37947265	37946502.0
chr16	31070957	31071366	31071161.5
chr19	60948952	60950902	60949927.0
chr6	124442904	124443212	124443058.0
chr3	75346714	75347187	75346950.5
chrX	159323082	159323450	159323266.0
chr5	115938729	115941053	115939891.0
chr2	167363220	167363880	167363550.0
chr17	12935219	12935723	12935471.0
chr4	151630886	151631757	151631321.5
chr3	142363667	142364301	142363984.0
chr12	79889197	79889857	79889527.0
chr4	138469212	138470288	138469750.0
chr5	34508446	34508801	34508623.5
chr15	100263673	100264025	100263849.0
chr17	16941829	16942445	16942137.0
chr5	121644118	121644631	121644374.5
chr19	61320686	61320949	61320817.5
chr7	110972675	110977292	110974983.5
chr2	79474859	79476564	79475711.5
chr10	126817116	126818608	126817862.0
chr2	32260143	32260600	32260371.5
chr11	115425177	115426114	115425645.5
chr19	60831249	60833348	60832298.5
chr6	113327145	113328977	113328061.0
chr14	32047131	32047513	32047322.0
chr1	20941412	20941953	20941682.5
chr7	148589224	148589567	148589395.5
chr12	114313096	114313763	114313429.5
chr19	56474699	56475113	56474906.0
chr1	162124762	162125983	162125372.5
chr16	34031410	34032269	34031839.5
chr13	21801729	21803393	21802561.0
chr15	89041381	89043001	89042191.0
chr2	30649950	30650744	30650347.0
chr2	106959764	106960202	106959983.0
chr15	81494014	81494989	81494501.5
chr10	52101029	52102843	52101936.0
chr6	4873681	4874379	4874030.0
chr2	125748359	125749051	125748705.0
chr4	95223992	95224328	95224160.0
chr18	61714274	61715868	61715071.0
chr1	75156228	75157143	75156685.5
chr8	73848730	73849067	73848898.5
chr8	72536104	72536706	72536405.0
chr3	95908023	95909617	95908820.0
chr18	7132813	7133252	7133032.5
chr12	112174400	112174873	112174636.5
chr17	46841462	46842519	46841990.5
chr5	20352127	20352996	20352561.5
chr17	24615246	24616469	24615857.5
chr2	160456611	160456945	160456778.0
chr16	30510489	30511377	30510933.0
chr3	88167428	88168681	88168054.5
chr3	95855866	95856191	95856028.5
chr1	157254839	157255862	157255350.5
chr11	49838218	49839301	49838759.5
chr10	127941669	127942360	127942014.5
chr9	64020261	64021704	64020982.5
chr4	118788260	118789175	118788717.5
chr4	24824432	24825740	24825086.0
chr12	113916683	113917825	113917254.0
chr11	100721414	100722279	100721846.5
chr16	93816303	93817498	93816900.5
chr9	66034285	66034598	66034441.5
chr7	130025360	130025763	130025561.5
chr11	97176602	97177507	97177054.5
chr2	52814062	52814563	52814312.5
chr5	112748418	112748706	112748562.0
chr3	146006629	146006977	146006803.0
chr9	46080720	46082053	46081386.5
chr12	106246531	106249076	106247803.5
chr4	105999963	106000476	106000219.5
chr13	12504163	12504744	12504453.5
chr4	151307397	151308996	151308196.5
chr9	110972934	110973395	110973164.5
chr2	154528627	154528924	154528775.5
chr2	179839019	179839474	179839246.5
chr11	97307004	97308283	97307643.5
chr2	105239126	105240020	105239573.0
chr15	80807955	80808910	80808432.5
chr14	37396819	37397303	37397061.0
chr3	135506210	135507143	135506676.5
chr14	27456995	27459125	27458060.0
chr19	26687394	26688001	26687697.5
chr4	119100250	119100902	119100576.0
chr10	61142461	61143890	61143175.5
chr11	102889174	102890416	102889795.0
chr16	76459262	76460381	76459821.5
chrX	121304329	121304822	121304575.5
chr8	35967188	35967511	35967349.5
chr11	79027469	79027862	79027665.5
chr1	43615798	43616345	43616071.5
chr1	196844131	196844773	196844452.0
chr2	144993427	144994118	144993772.5
chr8	112302084	112303770	112302927.0
chr4	128388506	128389124	128388815.0
chr5	90311057	90311828	90311442.5
chr7	97605345	97606313	97605829.0
chr7	139453491	139454050	139453770.5
chr5	105837898	105838806	105838352.0
chr4	134537452	134538606	134538029.0
chr9	123610780	123611649	123611214.5
chr17	24345746	24346415	24346080.5
chr3	88481328	88481617	88481472.5
chrX	155948570	155948966	155948768.0
chr7	35172721	35173374	35173047.5
chr16	8837515	8838293	8837904.0
chr10	67442003	67442853	67442428.0
chr5	66015551	66016037	66015794.0
chr2	60042248	60042568	60042408.0
chr5	149777269	149778144	149777706.5
chr17	34769228	34769755	34769491.5
chr15	53037386	53038113	53037749.5
chr15	54938148	54938436	54938292.0
chr6	97756609	97757560	97757084.5
chr3	58238269	58238822	58238545.5
chr16	18342706	18344517	18343611.5
chr11	61769995	61771621	61770808.0
chr7	134397279	134398268	134397773.5
chr14	56158688	56160291	56159489.5
chr3	116265424	116266351	116265887.5
chr6	49178254	49178675	49178464.5
chr5	108691618	108691998	108691808.0
chr2	181315282	181316978	181316130.0
chr10	126775827	126776607	126776217.0
chr6	47997104	47999058	47998081.0
chr17	12933949	12934443	12934196.0
chr5	23657911	23658495	23658203.0
chr12	81233143	81234345	81233744.0
chr11	90524314	90524800	90524557.0
chr5	130615215	130615626	130615420.5
chr9	45819681	45821776	45820728.5
chr4	149622137	149622528	149622332.5
chr3	143867538	143868890	143868214.0
chr9	65674074	65675885	65674979.5
chr4	61861145	61861640	61861392.5
chr4	133188868	133189741	133189304.5
chr6	85296170	85296576	85296373.0
chrX	68808476	68810414	68809445.0
chr12	106257388	106258633	106258010.5
chr13	101233475	101234035	101233755.0
chr1	155589608	155589931	155589769.5
chr6	34334104	34334637	34334370.5
chr11	4743454	4743788	4743621.0
chr3	159157826	159159382	159158604.0
chr4	132352127	132352506	132352316.5
chr16	91358712	91359144	91358928.0
chr4	122567417	122567864	122567640.5
chr11	83076624	83077041	83076832.5
chr7	149539741	149540154	149539947.5
chr1	174239709	174240732	174240220.5
chr2	157873626	157874026	157873826.0
chr3	37451163	37452984	37452073.5
chr7	121418838	121420392	121419615.0
chr9	20682059	20683282	20682670.5
chr11	109222870	109225260	109224065.0
chr17	4993658	4996890	4995274.0
chr7	148350742	148351126	148350934.0
chr15	97942180	97942636	97942408.0
chr7	148007766	148008258	148008012.0
chr10	80311257	80311759	80311508.0
chr3	88986797	88987204	88987000.5
chr2	148676842	148677322	148677082.0
chr7	103929090	103930205	103929647.5
chr4	63070954	63072126	63071540.0
chr3	131391580	131392080	131391830.0
chr7	3849606	3850011	3849808.5
chr14	103464786	103465159	103464972.5
chr7	129161640	129162335	129161987.5
chr2	37384920	37385231	37385075.5
chr3	97816894	97818287	97817590.5
chr11	78279028	78279770	78279399.0
chr6	84277195	84278520	84277857.5
chr17	87443693	87444159	87443926.0
chr9	90137180	90138110	90137645.0
chr9	45596454	45596983	45596718.5
chr8	23164955	23165623	23165289.0
chr1	186471748	186472540	186472144.0
chr14	76866736	76867059	76866897.5
chr17	69745453	69745996	69745724.5
chr9	54539247	54539553	54539400.0
chr9	96668019	96668423	96668221.0
chr18	38143879	38144346	38144112.5
chr1	167748384	167749001	167748692.5
chr5	5514246	5515203	5514724.5
chr11	6194251	6195120	6194685.5
chr14	63694982	63695362	63695172.0
chr16	32913718	32915079	32914398.5
chr3	157234248	157235390	157234819.0
chr1	169482707	169483100	169482903.5
chr10	110545790	110546172	110545981.0
chr18	60640478	60641184	60640831.0
chr17	47824477	47826271	47825374.0
chr7	150733957	150735648	150734802.5
chrX	99366270	99366543	99366406.5
chr8	96830802	96831208	96831005.0
chr10	30482499	30483793	30483146.0
chrX	7330823	7331086	7330954.5
chr7	19812540	19814920	19813730.0
chr14	54878452	54880110	54879281.0
chr18	21302432	21303157	21302794.5
chr13	104631403	104631960	104631681.5
chr9	65308433	65309312	65308872.5
chr4	118241277	118241701	118241489.0
chr1	174254828	174255245	174255036.5
chr19	4305483	4306744	4306113.5
chr12	111939600	111940186	111939893.0
chr6	55270819	55271348	55271083.5
chr18	24463800	24464162	24463981.0
chr9	57368613	57369826	57369219.5
chr3	51143416	51146166	51144791.0
chr6	118699330	118699748	118699539.0
chr13	69749521	69751535	69750528.0
chr4	138003390	138003693	138003541.5
chr11	45668719	45669901	45669310.0
chr3	9573478	9574146	9573812.0
chr19	32254273	32255083	32254678.0
chr14	26674659	26675382	26675020.5
chr2	149961177	149962897	149962037.0
chr17	50650017	50650586	50650301.5
chr17	47647828	47648675	47648251.5
chr11	50138517	50139956	50139236.5
chr7	133572038	133573208	133572623.0
chr6	25613984	25614572	25614278.0
chr9	89598907	89600323	89599615.0
chr5	31754425	31755231	31754828.0
chr1	93084435	93084928	93084681.5
chr5	145830620	145830949	145830784.5
chr2	38863067	38864882	38863974.5
chr1	160172005	160172677	160172341.0
chr11	116481418	116482204	116481811.0
chr17	61613740	61614247	61613993.5
chr19	30104324	30106097	30105210.5
chr2	18856943	18857789	18857366.0
chr6	55214639	55215203	55214921.0
chr11	6525586	6526836	6526211.0
chr1	157128595	157129059	157128827.0
chr7	4743920	4745069	4744494.5
chr3	88213434	88214625	88214029.5
chr5	130362653	130363733	130363193.0
chr4	142751281	142752680	142751980.5
chr11	49798510	49799025	49798767.5
chr8	124867475	124868431	124867953.0
chr7	86860428	86860939	86860683.5
chr10	62887195	62887569	62887382.0
chr2	130955499	130956014	130955756.5
chr19	42007112	42008424	42007768.0
chr2	4491190	4491841	4491515.5
chr3	95116410	95117070	95116740.0
chr5	73304843	73306480	73305661.5
chr3	66298321	66298852	66298586.5
chr8	112131472	112133481	112132476.5
chr7	123479588	123480061	123479824.5
chr4	88858073	88858487	88858280.0
chr2	172265256	172267186	172266221.0
chr5	147119034	147119848	147119441.0
chr15	38400025	38401096	38400560.5
chr15	96106139	96106818	96106478.5
chr17	5098745	5099879	5099312.0
chr8	70049773	70050118	70049945.5
chr1	75227131	75227609	75227370.0
chr2	37404709	37405540	37405124.5
chr10	127181711	127182166	127181938.5
chr2	155781741	155782806	155782273.5
chr13	99666280	99667152	99666716.0
chr13	41703853	41704327	41704090.0
chr14	33344103	33344419	33344261.0
chrX	151752581	151753073	151752827.0
chr7	16792852	16793226	16793039.0
chr2	27297506	27298292	27297899.0
chr18	6715465	6715899	6715682.0
chr7	25022367	25022899	25022633.0
chrX	34335240	34336781	34336010.5
chr10	127810377	127810792	127810584.5
chr2	44956100	44956798	44956449.0
chr3	135168480	135168828	135168654.0
chr6	66002300	66002842	66002571.0
chr3	88356214	88358636	88357425.0
chr8	97311247	97312347	97311797.0
chr9	71439974	71440350	71440162.0
chrX	98417365	98418288	98417826.5
chr11	53520152	53521171	53520661.5
chr15	98602832	98603506	98603169.0
chr15	78417731	78418044	78417887.5
chr15	96306825	96307126	96306975.5
chr7	134716335	134717461	134716898.0
chr13	35702454	35703013	35702733.5
chr4	151382570	151385959	151384264.5
chr3	144352135	144352684	144352409.5
chr11	70265093	70266186	70265639.5
chr9	58128312	58128784	58128548.0
chr13	111078584	111079172	111078878.0
chr1	136311443	136312740	136312091.5
chr12	102195824	102198006	102196915.0
chr9	37015433	37016188	37015810.5
chr3	87714419	87715217	87714818.0
chr7	74415384	74415693	74415538.5
chr3	51168951	51169730	51169340.5
chr14	121883593	121884094	121883843.5
chr15	102294110	102294510	102294310.0
chr9	64637016	64637695	64637355.5
chr5	35302561	35303192	35302876.5
chr11	51076024	51077335	51076679.5
chr12	78042440	78043029	78042734.5
chr3	102861922	102863070	102862496.0
chr1	9534888	9536882	9535885.0
chr2	84650750	84652948	84651849.0
chr11	6191139	6192931	6192035.0
chr9	62188563	62189685	62189124.0
chr10	80023591	80024924	80024257.5
chr5	29635785	29636104	29635944.5
chr1	16642996	16644130	16643563.0
chr13	49268500	49268904	49268702.0
chr10	80285224	80285716	80285470.0
chr3	103593626	103595943	103594784.5
chr8	35217029	35218358	35217693.5
chr12	114082001	114082406	114082203.5
chr6	90678647	90679112	90678879.5
chr7	25154552	25155741	25155146.5
chr10	77718393	77719000	77718696.5
chr16	49769718	49770329	49770023.5
chr18	57063407	57064438	57063922.5
chr4	135063624	135064131	135063877.5
chr5	28117008	28118891	28117949.5
chr3	157229450	157231346	157230398.0
chr10	127805185	127806559	127805872.0
chrX	156948145	156948535	156948340.0
chr5	138211966	138212306	138212136.0
chr2	154590596	154591224	154590910.0
chr11	53107922	53108313	53108117.5
chr6	71751279	71751845	71751562.0
chr16	93767265	93767526	93767395.5
chr19	18720926	18721900	18721413.0
chr5	66347088	66347403	66347245.5
chr4	98866607	98867057	98866832.0
chr2	150768628	150769197	150768912.5
chr1	145620878	145621721	145621299.5
chr15	66800869	66801908	66801388.5
chr8	90796054	90796904	90796479.0
chr11	29447233	29448954	29448093.5
chr12	107244433	107244817	107244625.0
chr6	128387373	128389237	128388305.0
chr5	122713733	122714942	122714337.5
chr2	132078134	132079515	132078824.5
chr5	138720900	138721925	138721412.5
chr9	65952443	65952737	65952590.0
chr6	28572512	28572944	28572728.0
chr9	107790026	107791220	107790623.0
chr2	157114717	157115101	157114909.0
chr9	57107465	57108010	57107737.5
chr8	87436764	87438291	87437527.5
chr1	163199000	163199766	163199383.0
chr1	146622141	146623025	146622583.0
chr9	106191157	106191533	106191345.0
chr11	98670568	98671779	98671173.5
chr7	147155194	147155508	147155351.0
chr15	94387844	94388285	94388064.5
chr11	48668815	48670774	48669794.5
chr5	22923859	22925177	22924518.0
chr9	99468365	99469868	99469116.5
chr4	6292351	6294800	6293575.5
chr4	129786153	129786657	129786405.0
chr4	25208293	25209387	25208840.0
chr5	115371745	115372630	115372187.5
chr1	89608423	89609626	89609024.5
chr8	73242134	73242605	73242369.5
chr11	20368667	20369019	20368843.0
chr2	91377641	91378240	91377940.5
chr18	64647749	64651658	64649703.5
chr3	51456153	51456530	51456341.5
chr1	145578072	145578368	145578220.0
chr4	128865944	128868266	128867105.0
chr16	11198472	11198963	11198717.5
chr5	115988631	115989088	115988859.5
chr17	29124696	29124994	29124845.0
chr17	24061464	24062062	24061763.0
chr2	32208557	32209141	32208849.0
chr4	88689801	88690348	88690074.5
chr12	81089305	81090101	81089703.0
chr8	96674761	96675500	96675130.5
chr17	17760469	17762975	17761722.0
chr1	133141537	133142268	133141902.5
chr11	74794943	74795259	74795101.0
chr2	160428221	160429554	160428887.5
chr2	30666049	30666657	30666353.0
chr6	95048353	95048772	95048562.5
chr3	125640364	125642061	125641212.5
chr19	7139054	7139484	7139269.0
chr4	62092467	62092982	62092724.5
chr5	90784812	90785347	90785079.5
chr6	38291525	38292807	38292166.0
chr15	36968434	36968938	36968686.0
chr13	93406688	93407283	93406985.5
chr3	37449038	37450145	37449591.5
chr4	115511324	115512627	115511975.5
chr5	140279048	140281672	140280360.0
chr9	70790488	70790750	70790619.0
chr5	23853882	23854375	23854128.5
chr6	49023450	49025048	49024249.0
chr19	46072348	46073485	46072916.5
chr2	27923898	27924442	27924170.0
chr1	152958894	152959169	152959031.5
chr9	70526224	70528237	70527230.5
chr6	43615309	43616709	43616009.0
chr8	97491431	97491917	97491674.0
chr9	65206775	65207060	65206917.5
chr11	55273857	55275217	55274537.0
chr3	84553180	84553510	84553345.0
chr15	100252698	100254073	100253385.5
chr4	149510839	149511126	149510982.5
chr6	124596237	124596985	124596611.0
chr13	38056939	38057731	38057335.0
chr17	32966990	32967369	32967179.5
chr13	97777432	97778898	97778165.0
chr2	30861832	30862448	30862140.0
chr12	112211935	112213726	112212830.5
chr6	51428981	51429671	51429326.0
chr3	105735196	105736081	105735638.5
chr16	31080438	31081889	31081163.5
chr6	54766189	54767897	54767043.0
chr1	37928702	37929682	37929192.0
chr2	103387342	103387624	103387483.0
chr12	82695130	82696685	82695907.5
chr7	16881479	16882870	16882174.5
chr15	84686188	84687028	84686608.0
chr9	21705955	21706251	21706103.0
chr13	54166926	54168370	54167648.0
chr2	152497224	152497778	152497501.0
chr5	144492150	144493905	144493027.5
chr11	86921923	86923642	86922782.5
chr13	14722048	14723068	14722558.0
chr6	119394206	119394512	119394359.0
chr13	102460018	102460557	102460287.5
chr7	117009065	117009453	117009259.0
chr1	59023620	59024075	59023847.5
chr10	20179499	20179839	20179669.0
chr11	58766941	58768968	58767954.5
chr6	72307595	72308052	72307823.5
chr4	94126184	94126505	94126344.5
chr1	40006801	40007364	40007082.5
chr4	140410240	140411554	140410897.0
chr7	90779976	90780773	90780374.5
chr7	48887916	48889479	48888697.5
chr4	71859867	71863092	71861479.5
chr17	71613873	71614586	71614229.5
chr8	87246503	87247902	87247202.5
chr3	8245157	8246628	8245892.5
chr5	135488668	135489356	135489012.0
chrX	17831787	17832300	17832043.5
chr19	43514763	43515070	43514916.5
chr2	103938487	103939133	103938810.0
chr1	72330487	72331209	72330848.0
chr16	44016241	44016780	44016510.5
chr6	56858798	56859446	56859122.0
chr2	172882194	172882859	172882526.5
chr17	27993048	27995005	27994026.5
chr8	88054634	88055052	88054843.0
chr7	140195157	140195499	140195328.0
chr2	30125771	30126074	30125922.5
chr17	29230271	29233240	29231755.5
chr6	119428770	119431395	119430082.5
chr11	94195646	94196118	94195882.0
chr2	129193817	129194174	129193995.5
chr2	69694457	69694864	69694660.5
chr7	53801903	53802289	53802096.0
chr8	18856161	18856520	18856340.5
chr1	169575040	169575377	169575208.5
chr2	103841196	103841574	103841385.0
chr17	48584783	48585221	48585002.0
chr1	33681409	33682241	33681825.0
chr13	74701106	74701681	74701393.5
chr3	151790175	151790566	151790370.5
chr15	72961691	72962313	72962002.0
chr6	66297099	66297843	66297471.0
chr11	121312833	121314017	121313425.0
chr6	124614313	124614694	124614503.5
chrX	11575913	11576680	11576296.5
chr17	66472506	66473571	66473038.5
chrX	158908017	158908722	158908369.5
chr3	98658787	98659789	98659288.0
chr11	84729585	84730125	84729855.0
chr2	174153816	174156790	174155303.0
chr6	38586814	38587538	38587176.0
chr4	120587090	120587573	120587331.5
chr5	145927007	145929084	145928045.5
chr4	118867578	118868856	118868217.0
chr5	118831340	118831745	118831542.5
chr19	56465706	56467162	56466434.0
chr16	17252094	17252738	17252416.0
chr4	140986937	140987274	140987105.5
chr9	58507691	58508173	58507932.0
chr11	11632598	11634211	11633404.5
chr4	28103904	28104281	28104092.5
chr2	119443399	119444838	119444118.5
chrX	98448969	98450972	98449970.5
chr4	48055512	48056737	48056124.5
chr8	86793836	86794862	86794349.0
chr12	41693241	41693826	41693533.5
chrX	149793944	149794831	149794387.5
chr11	11873434	11873708	11873571.0
chr6	88790919	88793135	88792027.0
chr19	6277798	6278618	6278208.0
chr14	61252952	61254328	61253640.0
chr13	55828365	55829658	55829011.5
chr1	186452737	186453599	186453168.0
chr12	112754737	112757188	112755962.5
chr4	132793796	132794194	132793995.0
chr13	107811119	107813283	107812201.0
chr2	164599124	164600008	164599566.0
chr7	108091861	108092190	108092025.5
chr1	136356876	136357764	136357320.0
chr2	154958875	154960078	154959476.5
chr6	118963129	118964193	118963661.0
chr14	56503055	56505362	56504208.5
chr11	86860459	86860829	86860644.0
chr9	123836201	123837466	123836833.5
chr3	121129064	121129615	121129339.5
chr9	14588564	14589743	14589153.5
chr7	87285692	87286094	87285893.0
chr11	84920720	84921166	84920943.0
chr6	72339392	72341505	72340448.5
chr11	76212017	76212997	76212507.0
chr12	111944668	111945528	111945098.0
chr14	61978783	61979906	61979344.5
chr18	23961931	23963251	23962591.0
chr16	91043621	91045451	91044536.0
chr3	98652801	98653223	98653012.0
chr7	128060656	128062552	128061604.0
chr11	76576528	76577414	76576971.0
chr3	102973726	102974160	102973943.0
chr6	88708207	88709235	88708721.0
chr4	116135948	116137652	116136800.0
chr3	79378028	79378816	79378422.0
chr17	12378625	12379549	12379087.0
chr1	176099151	176099710	176099430.5
chr13	41115835	41116436	41116135.5
chr1	158142946	158144035	158143490.5
chr2	72816382	72819294	72817838.0
chr11	61764176	61764519	61764347.5
chr16	8744037	8744449	8744243.0
chr14	51749794	51750541	51750167.5
chr18	64675353	64676978	64676165.5
chr17	87681113	87683556	87682334.5
chr11	102993336	102994883	102994109.5
chr10	116549532	116550108	116549820.0
chrX	98524969	98525467	98525218.0
chr18	57057322	57058160	57057741.0
chr4	6440119	6440506	6440312.5
chr11	100796671	100796996	100796833.5
chr16	91917958	91918378	91918168.0
chr10	127707093	127708122	127707607.5
chr16	76442016	76442483	76442249.5
chr3	116454065	116454541	116454303.0
chr17	30746143	30747135	30746639.0
chr17	87970901	87971328	87971114.5
chr6	54544729	54545838	54545283.5
chr7	117203720	117205907	117204813.5
chr13	102283302	102283780	102283541.0
chr18	56781960	56782239	56782099.5
chr7	29593310	29596761	29595035.5
chr10	5559199	5559538	5559368.5
chr15	8519244	8519633	8519438.5
chr4	152095879	152096450	152096164.5
chr2	102913007	102914400	102913703.5
chr12	4038595	4039156	4038875.5
chr12	13255411	13256462	13255936.5
chr9	95478856	95479346	95479101.0
chr2	153394231	153394703	153394467.0
chr8	125908764	125909120	125908942.0
chr2	14970533	14971450	14970991.5
chr11	90547809	90549375	90548592.0
chr4	140520502	140520845	140520673.5
chr17	5484536	5485159	5484847.5
chr7	91898247	91898872	91898559.5
chr4	111392229	111393095	111392662.0
chr17	28827592	28829690	28828641.0
chr19	24629091	24631256	24630173.5
chr15	99436952	99437374	99437163.0
chr1	167165993	167167760	167166876.5
chr3	79687048	79687381	79687214.5
chr10	81072698	81073072	81072885.0
chrX	136532277	136533364	136532820.5
chr7	52437382	52438049	52437715.5
chr8	97477719	97478282	97478000.5
chr7	87219730	87220481	87220105.5
chr13	113464224	113464612	113464418.0
chr1	89110035	89111840	89110937.5
chr18	35778606	35779897	35779251.5
chr2	70893156	70894355	70893755.5
chr2	24222879	24223288	24223083.5
chr11	62390033	62390565	62390299.0
chr7	148246683	148246963	148246823.0
chr5	107976749	107977638	107977193.5
chr16	10768836	10769314	10769075.0
chr19	53965167	53965775	53965471.0
chr6	90847219	90847698	90847458.5
chr2	114000044	114001405	114000724.5
chr5	124990246	124991630	124990938.0
chr2	131766144	131766694	131766419.0
chr5	120580085	120580728	120580406.5
chr8	3230146	3230480	3230313.0
chr15	83262375	83263707	83263041.0
chr7	133924086	133924460	133924273.0
chr9	119230435	119232952	119231693.5
chr8	119721704	119722848	119722276.0
chr8	126321779	126322246	126322012.5
chr1	192878945	192879531	192879238.0
chr16	31428535	31430467	31429501.0
chr2	180849949	180850534	180850241.5
chr19	6268100	6268458	6268279.0
chr5	32913268	32914111	32913689.5
chr9	78328356	78330377	78329366.5
chr8	77613152	77613802	77613477.0
chr15	5134621	5136700	5135660.5
chr3	89054316	89054616	89054466.0
chr11	97189510	97189784	97189647.0
chr7	28516114	28516955	28516534.5
chr1	75136491	75140110	75138300.5
chr9	103260194	103260595	103260394.5
chr5	112917077	112917731	112917404.0
chr6	86586372	86586847	86586609.5
chr3	79089941	79091940	79090940.5
chr2	11523795	11525258	11524526.5
chrX	139493369	139493692	139493530.5
chr2	32567466	32569514	32568490.0
chr15	57865174	57866142	57865658.0
chr17	35048976	35049392	35049184.0
chr3	88225948	88226507	88226227.5
chr5	64547320	64548225	64547772.5
chr6	91465074	91466558	91465816.0
chr2	130803230	130803998	130803614.0
chr16	34114809	34115139	34114974.0
chr4	41283446	41284041	41283743.5
chr12	92825842	92829675	92827758.5
chr2	72930879	72931565	72931222.0
chr3	152002734	152003657	152003195.5
chr7	25292044	25292741	25292392.5
chr15	81721804	81722925	81722364.5
chr2	162756160	162758475	162757317.5
chr17	47658378	47659401	47658889.5
chr5	150938081	150938489	150938285.0
chr8	125720941	125721436	125721188.5
chr2	155430364	155431202	155430783.0
chr16	18345244	18345835	18345539.5
chr19	7015710	7017293	7016501.5
chr7	97203282	97203753	97203517.5
chr10	13097643	13098215	13097929.0
chr2	170334276	170334727	170334501.5
chr9	98213113	98213749	98213431.0
chr4	120688482	120690403	120689442.5
chr10	80782656	80784507	80783581.5
chr5	114404396	114404891	114404643.5
chr6	119960573	119961906	119961239.5
chr3	6204622	6205081	6204851.5
chr3	104315005	104316551	104315778.0
chr5	3595443	3597015	3596229.0
chr3	105574461	105574853	105574657.0
chr18	80315606	80315982	80315794.0
chr13	67432955	67433828	67433391.5
chr9	88961502	88961968	88961735.0
chr18	4938007	4938510	4938258.5
chr5	121716780	121717322	121717051.0
chr4	133684216	133685065	133684640.5
chr2	107071732	107072354	107072043.0
chr5	140209669	140211333	140210501.0
chr7	148308581	148309756	148309168.5
chr6	149257325	149260738	149259031.5
chr7	143001582	143002095	143001838.5
chr12	56330555	56331908	56331231.5
chr2	79105753	79106198	79105975.5
chr12	114268984	114270306	114269645.0
chr1	120217977	120219124	120218550.5
chr15	12825843	12826603	12826223.0
chr2	29988758	29989651	29989204.5
chr1	134212344	134213270	134212807.0
chr12	85516306	85518646	85517476.0
chr5	121098613	121099202	121098907.5
chr18	56728764	56729149	56728956.5
chr18	5098440	5098856	5098648.0
chr19	59975736	59976327	59976031.5
chr8	129459897	129460216	129460056.5
chr8	108485064	108485774	108485419.0
chr4	122132375	122132677	122132526.0
chr16	90282971	90285361	90284166.0
chr11	120485547	120486608	120486077.5
chr9	107242501	107243252	107242876.5
chr6	66879142	66880348	66879745.0
chr7	116911023	116911669	116911346.0
chr13	22031933	22033056	22032494.5
chr18	36177602	36178986	36178294.0
chr11	22871667	22873265	22872466.0
chr18	34943027	34943725	34943376.0
chr17	5491017	5494249	5492633.0
chr11	46250074	46251566	46250820.0
chr1	187152024	187153734	187152879.0
chr11	83115473	83116914	83116193.5
chr19	53603163	53604015	53603589.0
chr3	98944410	98945972	98945191.0
chr8	73987076	73988016	73987546.0
chr6	115625088	115627217	115626152.5
chr2	101726036	101726853	101726444.5
chr19	59418475	59421025	59419750.0
chr1	162011215	162011579	162011397.0
chr8	122999242	123000148	122999695.0
chr14	100253630	100253963	100253796.5
chrX	162877799	162879329	162878564.0
chr6	146590395	146592234	146591314.5
chr18	65954961	65955390	65955175.5
chr1	133096489	133097020	133096754.5
chr14	26314162	26314683	26314422.5
chr4	24501477	24501803	24501640.0
chr5	121036317	121039383	121037850.0
chr4	116874710	116875384	116875047.0
chr15	73012738	73016315	73014526.5
chr11	22078517	22079007	22078762.0
chr10	40909111	40909766	40909438.5
chr5	34924509	34925318	34924913.5
chr5	152221115	152221622	152221368.5
chr11	51654117	51654493	51654305.0
chr6	149514380	149514781	149514580.5
chrX	149672624	149673120	149672872.0
chr12	85791368	85793277	85792322.5
chr19	29345485	29346068	29345776.5
chrX	92853438	92854204	92853821.0
chr3	95665697	95666170	95665933.5
chr12	55255753	55256181	55255967.0
chr13	14045815	14047740	14046777.5
chr1	93168898	93169404	93169151.0
chr4	118097084	118097574	118097329.0
chr3	153470671	153471330	153471000.5
chr2	24829982	24831959	24830970.5
chr6	30983103	30983379	30983241.0
chr11	53470252	53470794	53470523.0
chr6	24480110	24480511	24480310.5
chr17	59064181	59064774	59064477.5
chr3	88210939	88211368	88211153.5
chr16	20535103	20536330	20535716.5
chr2	38047075	38047775	38047425.0
chr3	51140827	51141275	51141051.0
chrX	138823896	138825816	138824856.0
chr1	108610228	108611709	108610968.5
chr11	64739474	64739841	64739657.5
chr5	108894014	108894961	108894487.5
chr3	30499161	30500595	30499878.0
chr7	35840634	35842543	35841588.5
chr11	16904594	16905795	16905194.5
chr11	48650729	48652233	48651481.0
chr5	137748212	137749259	137748735.5
chr14	15177962	15179138	15178550.0
chr5	102408547	102408990	102408768.5
chrX	158597272	158598134	158597703.0
chrX	71541832	71543260	71542546.0
chr9	20780646	20781485	20781065.5
chr1	82782188	82782496	82782342.0
chr9	106577830	106578224	106578027.0
chr3	32635047	32636708	32635877.5
