chr	start	stop	centre
chr3	151739202	151739360	151739281.0
chr18	54819075	54819182	54819128.5
chr11	58790782	58790904	58790843.0
chr15	83314895	83315013	83314954.0
chr6	34126470	34127259	34126864.5
chr13	113775812	113776462	113776137.0
chr2	59613246	59613528	59613387.0
chr15	42999305	42999469	42999387.0
chr1	4126653	4126834	4126743.5
chrX	113805722	113805938	113805830.0
chr19	12666494	12666721	12666607.5
chr8	120296439	120296954	120296696.5
chr14	78953542	78953821	78953681.5
chr2	122651139	122651329	122651234.0
chr2	83465745	83465905	83465825.0
chr14	16605650	16605852	16605751.0
chr11	114112983	114113223	114113103.0
chr15	89004364	89004720	89004542.0
chr1	99980034	99980364	99980199.0
chr14	66794506	66794818	66794662.0
chr17	75527754	75527967	75527860.5
chr3	108455660	108456164	108455912.0
chr9	43916031	43916233	43916132.0
chr9	99239735	99239894	99239814.5
chr10	80532553	80533060	80532806.5
chr2	149646004	149646247	149646125.5
chr3	54921208	54921670	54921439.0
chr19	24296007	24296194	24296100.5
chr5	77860237	77860739	77860488.0
chr2	163125940	163126139	163126039.5
chr16	27681605	27681777	27681691.0
chr9	78448482	78448724	78448603.0
chr14	16151938	16152401	16152169.5
chr4	71828947	71829797	71829372.0
chr12	87774261	87774652	87774456.5
chr15	15472091	15472203	15472147.0
chr9	91276135	91276974	91276554.5
chr19	7445042	7445187	7445114.5
chr17	47276639	47277108	47276873.5
chr6	120033542	120033792	120033667.0
chr11	72175114	72175595	72175354.5
chr3	89481674	89481854	89481764.0
chr18	62483287	62484229	62483758.0
chr3	135222620	135222741	135222680.5
chr16	22015591	22015963	22015777.0
chr6	118015806	118017245	118016525.5
chr13	120167281	120167730	120167505.5
chr17	49567071	49567232	49567151.5
chr6	120251186	120251468	120251327.0
chr9	109802890	109803567	109803228.5
chr2	132332895	132333425	132333160.0
chr1	132293823	132294016	132293919.5
chr2	140585516	140586098	140585807.0
chr1	5512514	5512649	5512581.5
chr9	12685430	12685609	12685519.5
chr14	89753478	89753920	89753699.0
chr5	20470190	20470533	20470361.5
chr17	57468742	57468986	57468864.0
chr11	108891864	108892049	108891956.5
chr2	14633545	14633751	14633648.0
chr8	89561572	89562363	89561967.5
chr7	131571891	131572120	131572005.5
chr5	65770912	65771311	65771111.5
chr6	137452048	137452543	137452295.5
chr17	74672050	74672417	74672233.5
chr19	53115233	53115702	53115467.5
chr17	88037238	88037456	88037347.0
chr16	77643351	77643515	77643433.0
chr8	18345439	18345651	18345545.0
chr7	96648301	96648485	96648393.0
chr16	18392475	18393541	18393008.0
chr10	51137089	51137648	51137368.5
chr8	90481726	90482284	90482005.0
chr9	22361895	22362319	22362107.0
chr8	49902378	49902601	49902489.5
chr7	74329516	74329674	74329595.0
chr11	48666780	48666954	48666867.0
chr5	110392926	110393038	110392982.0
chr3	96147380	96148196	96147788.0
chr7	49600139	49600341	49600240.0
chr16	41835975	41836187	41836081.0
chr5	8367452	8368567	8368009.5
chr15	12764041	12764522	12764281.5
chr3	55324507	55324704	55324605.5
chr14	70149100	70149205	70149152.5
chr2	75554608	75555118	75554863.0
chr1	165246114	165246456	165246285.0
chr3	83074108	83074676	83074392.0
chr9	45649340	45649628	45649484.0
chrX	56655801	56656056	56655928.5
chr6	5989076	5989503	5989289.5
chr19	38555231	38556083	38555657.0
chr2	104414321	104414533	104414427.0
chr7	12474544	12474750	12474647.0
chr11	89849801	89850125	89849963.0
chr10	92704854	92705370	92705112.0
chr15	97198466	97198842	97198654.0
chr4	29571975	29572330	29572152.5
chr16	66086859	66087052	66086955.5
chr9	44262632	44263196	44262914.0
chr1	74350121	74350882	74350501.5
chr6	146833406	146833777	146833591.5
chr7	140377640	140378334	140377987.0
chr16	42429676	42429823	42429749.5
chr9	106587537	106588469	106588003.0
chr16	97041322	97041643	97041482.5
chr2	169674690	169674876	169674783.0
chrX	154039264	154039738	154039501.0
chr17	25823357	25823501	25823429.0
chr5	145983680	145985024	145984352.0
chr9	103127852	103128080	103127966.0
chr8	42050691	42050858	42050774.5
chr16	30069751	30070098	30069924.5
chr14	56170257	56170472	56170364.5
chr4	136320901	136321569	136321235.0
chr7	80202990	80203197	80203093.5
chr6	126702713	126702947	126702830.0
chr2	181449652	181449851	181449751.5
chr7	123789010	123789119	123789064.5
chr15	63727222	63727411	63727316.5
chr8	19765434	19766402	19765918.0
chr1	165275146	165275375	165275260.5
chr11	66387421	66387661	66387541.0
chr7	126165685	126166371	126166028.0
chr9	106702689	106702865	106702777.0
chr3	121843859	121844008	121843933.5
chrX	116733794	116733957	116733875.5
chr2	167357776	167357902	167357839.0
chr11	45565770	45566069	45565919.5
chr3	67283538	67283935	67283736.5
chr8	28591854	28591969	28591911.5
chr15	79054165	79054303	79054234.0
chr1	17717119	17718095	17717607.0
chr15	49821862	49822195	49822028.5
chr13	59394356	59394668	59394512.0
chr14	86984130	86984517	86984323.5
chr8	25664988	25665291	25665139.5
chr2	29914116	29914242	29914179.0
chr18	68325071	68325296	68325183.5
chr2	11034937	11035122	11035029.5
chr9	117938706	117938928	117938817.0
chr19	31738219	31739851	31739035.0
chr16	57576915	57577157	57577036.0
chr2	35362684	35363105	35362894.5
chr7	133990868	133991511	133991189.5
chr11	108487242	108487426	108487334.0
chr17	3817511	3817704	3817607.5
chr3	116764837	116765065	116764951.0
chr11	75003638	75004312	75003975.0
chr6	37554137	37554543	37554340.0
chr15	75674770	75675208	75674989.0
chr1	100585847	100585958	100585902.5
chrX	159238365	159238889	159238627.0
chr14	98256428	98256881	98256654.5
chr1	25421128	25421325	25421226.5
chr2	108717398	108717607	108717502.5
chr3	10239234	10239413	10239323.5
chr7	127444295	127444567	127444431.0
chr11	20034981	20035215	20035098.0
chr14	89527829	89528158	89527993.5
chr15	98820188	98820484	98820336.0
chr15	96552595	96553048	96552821.5
chr16	20213793	20213936	20213864.5
chr6	141913679	141913957	141913818.0
chr11	23991686	23991817	23991751.5
chr9	86343286	86343492	86343389.0
chr17	31011257	31011790	31011523.5
chr2	84291045	84291253	84291149.0
chr5	102481832	102482356	102482094.0
chr2	130881325	130881728	130881526.5
chr9	90798468	90798815	90798641.5
chr7	31207229	31207517	31207373.0
chrX	138395788	138396011	138395899.5
chr6	100173316	100173809	100173562.5
chr13	110337861	110338249	110338055.0
chr11	96225099	96225323	96225211.0
chr16	50798323	50798492	50798407.5
chr1	33726972	33727529	33727250.5
chr3	105206428	105206615	105206521.5
chr8	88049374	88049623	88049498.5
chr8	49664413	49664919	49664666.0
chr19	43964990	43965513	43965251.5
chr18	39088754	39088919	39088836.5
chr5	60398584	60398974	60398779.0
chr7	48958624	48958826	48958725.0
chr8	122892724	122893201	122892962.5
chr14	66901551	66901768	66901659.5
chr7	135673077	135673305	135673191.0
chrX	106196633	106197149	106196891.0
chr16	87494447	87494654	87494550.5
chr1	154821019	154821243	154821131.0
chr2	163897895	163898148	163898021.5
chrX	82495076	82495315	82495195.5
chr8	75757298	75757530	75757414.0
chr16	83974635	83974863	83974749.0
chr1	182414251	182414441	182414346.0
chr7	78524027	78524245	78524136.0
chr5	143116089	143116354	143116221.5
chr9	91459350	91459664	91459507.0
chr9	35134410	35134830	35134620.0
chr9	5922963	5923132	5923047.5
chr15	71300642	71300873	71300757.5
chr2	23444404	23444623	23444513.5
chr11	54927177	54927636	54927406.5
chr3	146563204	146563320	146563262.0
chr3	131748212	131749194	131748703.0
chr1	192521472	192521826	192521649.0
chr3	55227831	55227976	55227903.5
chr5	115687870	115688122	115687996.0
chr3	152959756	152959946	152959851.0
chr15	48666475	48666605	48666540.0
chr19	29346656	29346801	29346728.5
chr3	90146588	90146728	90146658.0
chr11	78832917	78833105	78833011.0
chr2	174120556	174121391	174120973.5
chr1	129598885	129598996	129598940.5
chr2	43578591	43578998	43578794.5
chr18	37493375	37493535	37493455.0
chr2	181056942	181057142	181057042.0
chr14	86297828	86297962	86297895.0
chrX	162789776	162790209	162789992.5
chr9	14446869	14447419	14447144.0
chr11	22358989	22359265	22359127.0
chr11	30649366	30650887	30650126.5
chr6	77578850	77579097	77578973.5
chrX	66612852	66614838	66613845.0
chr19	18816205	18816384	18816294.5
chr4	40627529	40627783	40627656.0
chr15	83127326	83127518	83127422.0
chr9	120732697	120732837	120732767.0
chr8	109961019	109961245	109961132.0
chr1	65226535	65226727	65226631.0
chr10	128463161	128463566	128463363.5
chr2	19077933	19078099	19078016.0
chr5	68038837	68039140	68038988.5
chr16	12693504	12693675	12693589.5
chr5	22017778	22017894	22017836.0
chr7	35069852	35069973	35069912.5
chr10	125767665	125767970	125767817.5
chr6	31500928	31501134	31501031.0
chr7	149579205	149579357	149579281.0
chr17	56869196	56869383	56869289.5
chr11	100556387	100556543	100556465.0
chrX	68808487	68810168	68809327.5
chr18	47786120	47786296	47786208.0
chr9	73383314	73383551	73383432.5
chr1	151480372	151480485	151480428.5
chrX	104975185	104975320	104975252.5
chr1	38130904	38131082	38130993.0
chr13	51740252	51740828	51740540.0
chr3	10301930	10302131	10302030.5
chr1	121434961	121435243	121435102.0
chr8	38560548	38560952	38560750.0
chr5	75970537	75971482	75971009.5
chrX	50589619	50589903	50589761.0
chr5	89616353	89616478	89616415.5
chr18	63904542	63904703	63904622.5
chr3	98604713	98604846	98604779.5
chr13	64375816	64376766	64376291.0
chrX	100516334	100517134	100516734.0
chr5	4948432	4948558	4948495.0
chr17	67472754	67473151	67472952.5
chr5	93757175	93757377	93757276.0
chr2	59146177	59146366	59146271.5
chr12	8554133	8554645	8554389.0
chr7	38832352	38832469	38832410.5
chr2	131372559	131372786	131372672.5
chr16	57166774	57167653	57167213.5
chr1	64241108	64241287	64241197.5
chr4	40168091	40168588	40168339.5
chr8	19862805	19863720	19863262.5
chr7	123404044	123404263	123404153.5
chrX	97596096	97596810	97596453.0
chr16	86717750	86717873	86717811.5
chr15	39054520	39054726	39054623.0
chr4	142978982	142979647	142979314.5
chr2	65680203	65680703	65680453.0
chrX	96212156	96212613	96212384.5
chr19	38764765	38765121	38764943.0
chr17	70136110	70137109	70136609.5
chr9	57400510	57400646	57400578.0
chr3	121120571	121120836	121120703.5
chr2	149869226	149869603	149869414.5
chr8	63722096	63722686	63722391.0
chr9	119846256	119847003	119846629.5
chr17	42327584	42327709	42327646.5
chr6	134813239	134813519	134813379.0
chr7	89990540	89991569	89991054.5
chr8	26311462	26312564	26312013.0
chr11	67072478	67072608	67072543.0
chr5	128518158	128518293	128518225.5
chr4	19822875	19823114	19822994.5
chr17	65849822	65850019	65849920.5
chr16	95020309	95020623	95020466.0
chr2	152494971	152496064	152495517.5
chr2	75322421	75322569	75322495.0
chr2	160892120	160892577	160892348.5
chrX	54728391	54728515	54728453.0
chr15	83425275	83425813	83425544.0
chr19	38312359	38312852	38312605.5
chrX	12856108	12856494	12856301.0
chr7	86424390	86424735	86424562.5
chr15	97998031	97998624	97998327.5
chr16	97067677	97068090	97067883.5
chr5	148575710	148575942	148575826.0
chr7	56684331	56684664	56684497.5
chrX	49506762	49507124	49506943.0
chr1	52654735	52654987	52654861.0
chr2	130403447	130403639	130403543.0
chr11	3671406	3671618	3671512.0
chr18	8860302	8860396	8860349.0
chr1	187560706	187560888	187560797.0
chr3	108658254	108658853	108658553.5
chr19	5014856	5015261	5015058.5
chr13	75226103	75226359	75226231.0
chr3	108247618	108248752	108248185.0
chr3	113920874	113921102	113920988.0
chr18	84938035	84938630	84938332.5
chr7	31311049	31311308	31311178.5
chr9	29216904	29217089	29216996.5
chr3	102973820	102973990	102973905.0
chr1	40636730	40636860	40636795.0
chr11	16296035	16296144	16296089.5
chr5	151828205	151828580	151828392.5
chr18	70732108	70732450	70732279.0
chr2	131325296	131325438	131325367.0
chr11	90484945	90485104	90485024.5
chr8	73327784	73327977	73327880.5
chr18	68145258	68145396	68145327.0
chrX	164588158	164588336	164588247.0
chr1	162242087	162242326	162242206.5
chr7	17612619	17613625	17613122.0
chr5	139451149	139451403	139451276.0
chr5	129241952	129242152	129242052.0
chr9	121273295	121273580	121273437.5
chr2	38830774	38831110	38830942.0
chr16	28141170	28141339	28141254.5
chrX	136990776	136991468	136991122.0
chr5	123591044	123591483	123591263.5
chr11	34899606	34899764	34899685.0
chr2	72842541	72842708	72842624.5
chr3	95462455	95463089	95462772.0
chr2	72252144	72252289	72252216.5
chr7	145785185	145785286	145785235.5
chr13	69725212	69725583	69725397.5
chr11	87550690	87551158	87550924.0
chr7	126874257	126874497	126874377.0
chr1	20911229	20911418	20911323.5
chr19	16039627	16039916	16039771.5
chr14	24498737	24498854	24498795.5
chr14	91813839	91814521	91814180.0
chr9	22299699	22299891	22299795.0
chr6	82657783	82658089	82657936.0
chr3	17954340	17956138	17955239.0
chr2	173279298	173279493	173279395.5
chr19	21112001	21112169	21112085.0
chr8	131047787	131048019	131047903.0
chr7	136613105	136613324	136613214.5
chr9	15298349	15298827	15298588.0
chrX	132649953	132650731	132650342.0
chr7	139871318	139871613	139871465.5
chr14	112421885	112422307	112422096.0
chr2	135443900	135444056	135443978.0
chr7	94676967	94677082	94677024.5
chr2	172653032	172653497	172653264.5
chr2	165542322	165542523	165542422.5
chr18	36551764	36551907	36551835.5
chr17	57213250	57213517	57213383.5
chr12	20421262	20421648	20421455.0
chr5	100766001	100766188	100766094.5
chr16	35038803	35039125	35038964.0
chrX	114321901	114322255	114322078.0
chr6	25938479	25938602	25938540.5
chr19	57965425	57965762	57965593.5
chrX	21005292	21005471	21005381.5
chrX	120427073	120427197	120427135.0
chr18	37840072	37840254	37840163.0
chr1	24140622	24140985	24140803.5
chr1	192621169	192621348	192621258.5
chrX	137457583	137457980	137457781.5
chr11	22186423	22186640	22186531.5
chr19	38339126	38339231	38339178.5
chr19	38398777	38398961	38398869.0
chr17	32533315	32533509	32533412.0
chr17	26644789	26646258	26645523.5
chr11	97437064	97437302	97437183.0
chr7	30729283	30729680	30729481.5
chr17	80526652	80527419	80527035.5
chr14	79417411	79417913	79417662.0
chr9	15148173	15148330	15148251.5
chr1	34115189	34115330	34115259.5
chr18	29798334	29798847	29798590.5
chr11	23976048	23976524	23976286.0
chr14	119309945	119310117	119310031.0
chr12	31777419	31777915	31777667.0
chr19	57656832	57656960	57656896.0
chr10	23532823	23533494	23533158.5
chr1	107387941	107388455	107388198.0
chr2	72287985	72288312	72288148.5
chr15	102207205	102207443	102207324.0
chr15	89353753	89354864	89354308.5
chr18	56852360	56852558	56852459.0
chr7	132407441	132407573	132407507.0
chr1	62754178	62754501	62754339.5
chrX	20823126	20823372	20823249.0
chr18	82178013	82178143	82178078.0
chr8	81602786	81603050	81602918.0
chr8	98498909	98499051	98498980.0
chr10	127111787	127112189	127111988.0
chr6	85324000	85325190	85324595.0
chr6	83371760	83372183	83371971.5
chr16	8188701	8188935	8188818.0
chr2	68639303	68639425	68639364.0
chr4	55527535	55528227	55527881.0
chr8	27011630	27011784	27011707.0
chr2	88081116	88081229	88081172.5
chr11	86686786	86686961	86686873.5
chrX	53359959	53360073	53360016.0
chr2	126903458	126903787	126903622.5
chr7	108209981	108210195	108210088.0
chr8	106941260	106941785	106941522.5
chr2	42517547	42517644	42517595.5
chr2	127410275	127410648	127410461.5
chr3	69560497	69560743	69560620.0
chr5	149384205	149384444	149384324.5
chr19	23215111	23216183	23215647.0
chr3	117835396	117835611	117835503.5
chr5	145630417	145630836	145630626.5
chr3	51365261	51365592	51365426.5
chr11	114742042	114742170	114742106.0
chr14	51634535	51634794	51634664.5
chr18	82268290	82268410	82268350.0
chr1	162308583	162308787	162308685.0
chr2	67981395	67981690	67981542.5
chr18	90742155	90742400	90742277.5
chr7	76911449	76911634	76911541.5
chr6	27863390	27863552	27863471.0
chr7	28889735	28890062	28889898.5
chrX	87127937	87128045	87127991.0
chr9	100200512	100200622	100200567.0
chr3	138123323	138123455	138123389.0
chr9	103406931	103407238	103407084.5
chr4	17617234	17617775	17617504.5
chr16	50327570	50327662	50327616.0
chr18	60796308	60796590	60796449.0
chrX	12171043	12171242	12171142.5
chrX	143272345	143272472	143272408.5
chr5	146859107	146859227	146859167.0
chrX	108288531	108288769	108288650.0
chr3	69012686	69012897	69012791.5
chr3	124204451	124204637	124204544.0
chr17	70318101	70319524	70318812.5
chr7	80567285	80567663	80567474.0
chr1	173200633	173201051	173200842.0
chr2	98147386	98147645	98147515.5
chr11	70573982	70574193	70574087.5
chr5	135549289	135549657	135549473.0
chr2	115573310	115573863	115573586.5
chr14	119253833	119254015	119253924.0
chr8	129964768	129965473	129965120.5
chr1	146168277	146168413	146168345.0
chr9	35007030	35007914	35007472.0
chr7	129432449	129433560	129433004.5
chrX	20165237	20165368	20165302.5
chr17	32067018	32067192	32067105.0
chr9	50810432	50810623	50810527.5
chr15	81255843	81256022	81255932.5
chr5	3149986	3150260	3150123.0
chr6	31610830	31611025	31610927.5
chr11	100928388	100928663	100928525.5
chr8	75803182	75803297	75803239.5
chr8	90979424	90979588	90979506.0
chr9	111341422	111341955	111341688.5
chr8	91132973	91133336	91133154.5
chr11	6387484	6387808	6387646.0
chr1	88268645	88268820	88268732.5
chr11	11842432	11843182	11842807.0
chr18	86563385	86563874	86563629.5
chr14	52558781	52559018	52558899.5
chr3	96404652	96405530	96405091.0
chr8	60290026	60290146	60290086.0
chr3	151433954	151434077	151434015.5
chr17	56989148	56989514	56989331.0
chr9	66194884	66195033	66194958.5
chr5	30151467	30151610	30151538.5
chr10	13043609	13044373	13043991.0
chr9	18312571	18312844	18312707.5
chr1	78197948	78198143	78198045.5
chr3	135299412	135299842	135299627.0
chr8	75485614	75485833	75485723.5
chr6	4969153	4969615	4969384.0
chr1	21115203	21115369	21115286.0
chr9	108685805	108686749	108686277.0
chr6	90556578	90556840	90556709.0
chr1	173033116	173033343	173033229.5
chr10	129730412	129731173	129730792.5
chr11	116672662	116672887	116672774.5
chr2	5870351	5870532	5870441.5
chr16	20733094	20733285	20733189.5
chr6	6229641	6229931	6229786.0
chr5	54069697	54069943	54069820.0
chr14	32890198	32890410	32890304.0
chr18	69752006	69752399	69752202.5
chr3	20098916	20099114	20099015.0
chr11	58541970	58542131	58542050.5
chr14	65208443	65209270	65208856.5
chr7	135726905	135727122	135727013.5
chr15	67959315	67959530	67959422.5
chr3	138189753	138191158	138190455.5
chr1	74124063	74124208	74124135.5
chr19	31181414	31181955	31181684.5
chr14	41997361	41997654	41997507.5
chr2	103588202	103588409	103588305.5
chr1	172922794	172923021	172922907.5
chr13	96958482	96958963	96958722.5
chr14	70712188	70712736	70712462.0
chr2	9749223	9749681	9749452.0
chr17	48060962	48062177	48061569.5
chr16	78062109	78062234	78062171.5
chr7	98862596	98862820	98862708.0
chr5	130556253	130556450	130556351.5
chr7	3629074	3629242	3629158.0
chr9	67190652	67190862	67190757.0
chr15	11622829	11622983	11622906.0
chr8	52280293	52280516	52280404.5
chr7	93162756	93162847	93162801.5
chr3	126159099	126159253	126159176.0
chr17	57146467	57147250	57146858.5
chr18	50138247	50139364	50138805.5
chrX	62061277	62061557	62061417.0
chr7	13644897	13645453	13645175.0
chr2	177757797	177758006	177757901.5
chr2	113142679	113142848	113142763.5
chr11	48349632	48349759	48349695.5
chr19	46592880	46593208	46593044.0
chr1	125999709	125999914	125999811.5
chr17	52746918	52747234	52747076.0
chr8	93478955	93479446	93479200.5
chr3	8006209	8006687	8006448.0
chr7	53056841	53057033	53056937.0
chr2	130214666	130214784	130214725.0
chr19	41704060	41704247	41704153.5
chr9	83457871	83458164	83458017.5
chr2	155411234	155411577	155411405.5
chr5	5704058	5704260	5704159.0
chr3	41385487	41386772	41386129.5
chr2	172272978	172273073	172273025.5
chr14	64928255	64928398	64928326.5
chr14	99448530	99448608	99448569.0
chr11	33433606	33433996	33433801.0
chr1	196601031	196601349	196601190.0
chr13	118024194	118024614	118024404.0
chr4	84003320	84003727	84003523.5
chr11	112838173	112838591	112838382.0
chr11	17252197	17252510	17252353.5
chr7	137717987	137718529	137718258.0
chr7	133539935	133540660	133540297.5
chr8	46943815	46943986	46943900.5
chr19	35731440	35731592	35731516.0
chr1	24440031	24440175	24440103.0
chr2	35491206	35491458	35491332.0
chr11	109106201	109106335	109106268.0
chr3	35587793	35587996	35587894.5
chr19	14963541	14963829	14963685.0
chr1	166948795	166949391	166949093.0
chrX	130975252	130975845	130975548.5
chr19	25305526	25305758	25305642.0
chr5	9725384	9726351	9725867.5
chr2	169956350	169957090	169956720.0
chr7	36120101	36120473	36120287.0
chr3	157828065	157828281	157828173.0
chr6	147126692	147127228	147126960.0
chr18	77922126	77922666	77922396.0
chr3	97058906	97059046	97058976.0
chrX	108853926	108854326	108854126.0
chr2	100999532	100999721	100999626.5
chr3	57514702	57514835	57514768.5
chr9	78336689	78337159	78336924.0
chr14	38633218	38633494	38633356.0
chr7	152127025	152127787	152127406.0
chr8	125299503	125299716	125299609.5
chr17	45715872	45716082	45715977.0
chr6	129130395	129131321	129130858.0
chr17	83948007	83948279	83948143.0
chr16	16213132	16213969	16213550.5
chr1	183358017	183358176	183358096.5
chrX	79986907	79987270	79987088.5
chrX	71885935	71886251	71886093.0
chr9	85209914	85210017	85209965.5
chr9	44154221	44154425	44154323.0
chr2	168692062	168692258	168692160.0
chr5	141139970	141140135	141140052.5
chr15	64412676	64412836	64412756.0
chr12	39533500	39533974	39533737.0
chr16	78563859	78564218	78564038.5
chrX	12664950	12665102	12665026.0
chr2	33597733	33597874	33597803.5
chr9	20194316	20194515	20194415.5
chr1	66986621	66986906	66986763.5
chr17	74228979	74229264	74229121.5
chr16	29261319	29261495	29261407.0
chr5	134561215	134561352	134561283.5
chr8	9451668	9451810	9451739.0
chr18	75491603	75491769	75491686.0
chr9	7161731	7161870	7161800.5
chr6	47785458	47786477	47785967.5
chr15	100700742	100701478	100701110.0
chr19	26256355	26256591	26256473.0
chr2	146314797	146314892	146314844.5
chr3	96050118	96050992	96050555.0
chr16	71556542	71556695	71556618.5
chr6	34141460	34141787	34141623.5
chr2	143509609	143509722	143509665.5
chr7	97316371	97316648	97316509.5
chr17	72012401	72012630	72012515.5
chr15	25840319	25840509	25840414.0
chrX	56047978	56048167	56048072.5
chr2	158029973	158030155	158030064.0
chr17	28730053	28730246	28730149.5
chr7	130493903	130494159	130494031.0
chr10	95757279	95757847	95757563.0
chr9	55880125	55880362	55880243.5
chr6	38645485	38645697	38645591.0
chr5	65926718	65926909	65926813.5
chrX	163643738	163644155	163643946.5
chr7	3338660	3338981	3338820.5
chr7	142601976	142602738	142602357.0
chrX	12655780	12655975	12655877.5
chr11	114207580	114207781	114207680.5
chr1	125162779	125162974	125162876.5
chr11	49622459	49622873	49622666.0
chr3	117062565	117063565	117063065.0
chr7	91042979	91043120	91043049.5
chr1	132686365	132686782	132686573.5
chr3	37874268	37874709	37874488.5
chr3	89029826	89030206	89030016.0
chrX	69057258	69057808	69057533.0
chr15	18226095	18226205	18226150.0
chr5	137229068	137229377	137229222.5
chr10	25678626	25679561	25679093.5
chr1	137092560	137092731	137092645.5
chr5	146420689	146420899	146420794.0
chr9	87289635	87289918	87289776.5
chrX	117062645	117063061	117062853.0
chr15	96044321	96044555	96044438.0
chr14	41885868	41886238	41886053.0
chr2	65274886	65275382	65275134.0
chr7	128163871	128164092	128163981.5
chr5	53482707	53482835	53482771.0
chr18	15048634	15048848	15048741.0
chr17	64951626	64951846	64951736.0
chr7	112551185	112551508	112551346.5
chr2	165982568	165983193	165982880.5
chr3	97889712	97890149	97889930.5
chr14	92983983	92984373	92984178.0
chr19	36573660	36574005	36573832.5
chr1	155340534	155340878	155340706.0
chr19	29898872	29899089	29898980.5
chr8	51142410	51142775	51142592.5
chr19	33360979	33361075	33361027.0
chr16	19035541	19036252	19035896.5
chrX	131219552	131219728	131219640.0
chr7	16705120	16705627	16705373.5
chr1	78212763	78212943	78212853.0
chr15	50670917	50671093	50671005.0
chr1	187638889	187639080	187638984.5
chr5	77569164	77569463	77569313.5
chr4	10942185	10942836	10942510.5
chr9	50478917	50479095	50479006.0
chr2	19369745	19369943	19369844.0
chr18	3509993	3510247	3510120.0
chr1	165080496	165080912	165080704.0
chrX	162629047	162629624	162629335.5
chr9	83431574	83431879	83431726.5
chr11	93469929	93470672	93470300.5
chr11	95393570	95394069	95393819.5
chr18	61228123	61228373	61228248.0
chr8	108546515	108546696	108546605.5
chrX	13436231	13436483	13436357.0
chr5	112748421	112748788	112748604.5
chr18	63013604	63013730	63013667.0
chr7	151924225	151924717	151924471.0
chr9	73510724	73511012	73510868.0
chr6	56311822	56312596	56312209.0
chr6	122510591	122510808	122510699.5
chr3	24504490	24504764	24504627.0
chr1	11267843	11268635	11268239.0
chrY	1745093	1745221	1745157.0
chr14	31713135	31713531	31713333.0
chr10	129553183	129553530	129553356.5
chr3	6087289	6087612	6087450.5
chr18	23622307	23622615	23622461.0
chr17	66298535	66298715	66298625.0
chr15	80894722	80894829	80894775.5
chr5	110295286	110296046	110295666.0
chr7	62046698	62046864	62046781.0
chr19	54245988	54246243	54246115.5
chr6	122319282	122319620	122319451.0
chr1	196682146	196682280	196682213.0
chr7	104754437	104754554	104754495.5
chr9	86922616	86922809	86922712.5
chr3	26807441	26807644	26807542.5
chr10	126787711	126788054	126787882.5
chr11	6088150	6088267	6088208.5
chr18	68081082	68081315	68081198.5
chr16	37901565	37901710	37901637.5
chr2	119919874	119920135	119920004.5
chr12	102069946	102070625	102070285.5
chr8	111463456	111463630	111463543.0
chr16	70009115	70009427	70009271.0
chr15	77666606	77666856	77666731.0
chr15	59505556	59506052	59505804.0
chr16	33517269	33518359	33517814.0
chr2	180377329	180377816	180377572.5
chr15	43079706	43079876	43079791.0
chr7	35216205	35216334	35216269.5
chr5	35977028	35977116	35977072.0
chrX	96730417	96730566	96730491.5
chr8	3860888	3861082	3860985.0
chr14	100908615	100909060	100908837.5
chr9	107445280	107445411	107445345.5
chr17	36123481	36123624	36123552.5
chr7	108689728	108689938	108689833.0
chr6	124996771	124996978	124996874.5
chr9	56757910	56758094	56758002.0
chr19	31778573	31778793	31778683.0
chr19	9119336	9119601	9119468.5
chr16	49278659	49278920	49278789.5
chr5	59127927	59128159	59128043.0
chr2	174154428	174154864	174154646.0
chr3	86727574	86728069	86727821.5
chr2	66798328	66798525	66798426.5
chr6	98526318	98526540	98526429.0
chr8	72525624	72525814	72525719.0
chr15	48604725	48604975	48604850.0
chr13	23837970	23838893	23838431.5
chr15	61993517	61993885	61993701.0
chr1	7114835	7115461	7115148.0
chr8	46496285	46496490	46496387.5
chr5	10190082	10190518	10190300.0
chr15	3993014	3993170	3993092.0
chr1	137482279	137482563	137482421.0
chr17	66357501	66357702	66357601.5
chr13	25366707	25367351	25367029.0
chr15	85061990	85062171	85062080.5
chr4	149586695	149587090	149586892.5
chr5	103640172	103640478	103640325.0
chr7	116226552	116227086	116226819.0
chr5	19831185	19831489	19831337.0
chr17	15851465	15851783	15851624.0
chr8	74834835	74835437	74835136.0
chr1	186295256	186295488	186295372.0
chr3	89186308	89186720	89186514.0
chr18	87381614	87381776	87381695.0
chr18	67900161	67900330	67900245.5
chr16	62431779	62431975	62431877.0
chr16	15886683	15888335	15887509.0
chr17	54149908	54150150	54150029.0
chr11	12343607	12343926	12343766.5
chr17	63108358	63109103	63108730.5
chr8	109936594	109936757	109936675.5
chr9	65478127	65478455	65478291.0
chr9	106080151	106080420	106080285.5
chr11	108773682	108773834	108773758.0
chr13	103488700	103489339	103489019.5
chr8	94826699	94826884	94826791.5
chr14	76841003	76841199	76841101.0
chr8	9233389	9233619	9233504.0
chr3	85926200	85926306	85926253.0
chr9	74799432	74799606	74799519.0
chr7	51849164	51849550	51849357.0
chr11	95882019	95882175	95882097.0
chr7	96470686	96470862	96470774.0
chr17	93705496	93705977	93705736.5
chr13	48623711	48624171	48623941.0
chr8	97667305	97667699	97667502.0
chr1	39980564	39980906	39980735.0
